system:time_start,precipitationCal
"Aug 6, 2018",0
"Aug 6, 2018",0.008
"Aug 6, 2018",0.016
"Aug 6, 2018",0.015
"Aug 6, 2018",0.008
"Aug 6, 2018",0.005
"Aug 6, 2018",0.002
"Aug 6, 2018",0.001
"Aug 6, 2018",0.001
"Aug 6, 2018",0
"Aug 6, 2018",0
"Aug 6, 2018",0
"Aug 6, 2018",0
"Aug 6, 2018",0
"Aug 6, 2018",0
"Aug 6, 2018",0.002
"Aug 7, 2018",0.002
"Aug 7, 2018",0.003
"Aug 7, 2018",0.001
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0.001
"Aug 7, 2018",0.023
"Aug 7, 2018",0.029
"Aug 7, 2018",0.046
"Aug 7, 2018",0.027
"Aug 7, 2018",0.021
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0.012
"Aug 7, 2018",0.015
"Aug 7, 2018",0.026
"Aug 7, 2018",0.063
"Aug 7, 2018",0.042
"Aug 7, 2018",0.057
"Aug 7, 2018",0.154
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0
"Aug 7, 2018",0.039
"Aug 8, 2018",0.08
"Aug 8, 2018",0.133
"Aug 8, 2018",0.077
"Aug 8, 2018",0.095
"Aug 8, 2018",0.053
"Aug 8, 2018",0.029
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0.001
"Aug 8, 2018",0.002
"Aug 8, 2018",0.009
"Aug 8, 2018",0.03
"Aug 8, 2018",0.157
"Aug 8, 2018",0.1
"Aug 8, 2018",0.132
"Aug 8, 2018",0.218
"Aug 8, 2018",0.219
"Aug 8, 2018",0.005
"Aug 8, 2018",0.002
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 8, 2018",0
"Aug 9, 2018",0.001
"Aug 9, 2018",0.001
"Aug 9, 2018",0.001
"Aug 9, 2018",0.001
"Aug 9, 2018",0.001
"Aug 9, 2018",0.001
"Aug 9, 2018",0
"Aug 9, 2018",0
"Aug 9, 2018",0
"Aug 9, 2018",0
"Aug 9, 2018",0.036
"Aug 9, 2018",0.031
"Aug 9, 2018",0.017
"Aug 9, 2018",0.008
"Aug 9, 2018",0.006
"Aug 9, 2018",0
"Aug 9, 2018",0
"Aug 9, 2018",0.01
"Aug 9, 2018",0.019
"Aug 9, 2018",0.051
"Aug 9, 2018",0.091
"Aug 9, 2018",0.168
"Aug 9, 2018",0.182
"Aug 9, 2018",0.117
"Aug 9, 2018",0.06
"Aug 9, 2018",0.044
"Aug 9, 2018",0
"Aug 9, 2018",0
"Aug 9, 2018",0
"Aug 9, 2018",0
"Aug 9, 2018",0
"Aug 9, 2018",0.001
"Aug 9, 2018",0
"Aug 9, 2018",0.007
"Aug 9, 2018",0.017
"Aug 9, 2018",0.02
"Aug 9, 2018",0.028
"Aug 9, 2018",0.028
"Aug 9, 2018",0.02
"Aug 9, 2018",0.021
"Aug 9, 2018",0.03
"Aug 9, 2018",0.031
"Aug 9, 2018",0.031
"Aug 9, 2018",0.018
"Aug 9, 2018",0.013
"Aug 9, 2018",0.008
"Aug 9, 2018",0.004
"Aug 9, 2018",0.001
"Aug 10, 2018",0.001
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0.002
"Aug 10, 2018",0.002
"Aug 10, 2018",0.004
"Aug 10, 2018",0.007
"Aug 10, 2018",0.008
"Aug 10, 2018",0
"Aug 10, 2018",0.002
"Aug 10, 2018",0.004
"Aug 10, 2018",0.003
"Aug 10, 2018",0.002
"Aug 10, 2018",0.001
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 10, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 11, 2018",0.008
"Aug 11, 2018",0.011
"Aug 11, 2018",0.025
"Aug 11, 2018",0.039
"Aug 11, 2018",0.065
"Aug 11, 2018",0.071
"Aug 11, 2018",0.122
"Aug 11, 2018",0.453
"Aug 11, 2018",0.756
"Aug 11, 2018",0.307
"Aug 11, 2018",0.348
"Aug 11, 2018",0.004
"Aug 11, 2018",0.011
"Aug 11, 2018",0.013
"Aug 11, 2018",0.019
"Aug 11, 2018",0.053
"Aug 11, 2018",0.086
"Aug 11, 2018",0.075
"Aug 11, 2018",0.04
"Aug 11, 2018",0.116
"Aug 11, 2018",0.015
"Aug 11, 2018",0
"Aug 11, 2018",0.005
"Aug 11, 2018",0.02
"Aug 11, 2018",0.091
"Aug 11, 2018",0.179
"Aug 11, 2018",0.139
"Aug 11, 2018",0.056
"Aug 11, 2018",0.093
"Aug 11, 2018",0.095
"Aug 11, 2018",0.016
"Aug 11, 2018",0.012
"Aug 11, 2018",0.006
"Aug 11, 2018",0.003
"Aug 11, 2018",0.002
"Aug 11, 2018",0
"Aug 11, 2018",0
"Aug 12, 2018",0.35
"Aug 12, 2018",0.445
"Aug 12, 2018",0.719
"Aug 12, 2018",0.649
"Aug 12, 2018",0.359
"Aug 12, 2018",0.194
"Aug 12, 2018",0.114
"Aug 12, 2018",0.046
"Aug 12, 2018",0
"Aug 12, 2018",0
"Aug 12, 2018",0
"Aug 12, 2018",0.166
"Aug 12, 2018",0.15
"Aug 12, 2018",0.13
"Aug 12, 2018",0.319
"Aug 12, 2018",0.112
"Aug 12, 2018",0
"Aug 12, 2018",0
"Aug 12, 2018",0.144
"Aug 12, 2018",0.182
"Aug 12, 2018",0.307
"Aug 12, 2018",0.405
"Aug 12, 2018",0.093
"Aug 12, 2018",0.106
"Aug 12, 2018",0.11
"Aug 12, 2018",0.12
"Aug 12, 2018",0.22
"Aug 12, 2018",0.313
"Aug 12, 2018",0.222
"Aug 12, 2018",0.193
"Aug 12, 2018",0.093
"Aug 12, 2018",0.087
"Aug 12, 2018",0.072
"Aug 12, 2018",0.058
"Aug 12, 2018",0.013
"Aug 12, 2018",0.014
"Aug 12, 2018",1.174
"Aug 12, 2018",2.051
"Aug 12, 2018",0.057
"Aug 12, 2018",0.026
"Aug 12, 2018",0.027
"Aug 12, 2018",0.147
"Aug 12, 2018",0.243
"Aug 12, 2018",0.204
"Aug 12, 2018",0.136
"Aug 12, 2018",0.152
"Aug 12, 2018",0.121
"Aug 12, 2018",0.033
"Aug 13, 2018",0.034
"Aug 13, 2018",0.035
"Aug 13, 2018",0.036
"Aug 13, 2018",0.052
"Aug 13, 2018",0.068
"Aug 13, 2018",0.051
"Aug 13, 2018",0.026
"Aug 13, 2018",0.02
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0.046
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0.002
"Aug 13, 2018",0.002
"Aug 13, 2018",0.004
"Aug 13, 2018",0.006
"Aug 13, 2018",0.003
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0.001
"Aug 13, 2018",0.002
"Aug 13, 2018",0.003
"Aug 13, 2018",0.004
"Aug 13, 2018",0.006
"Aug 13, 2018",0.006
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 13, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0.025
"Aug 14, 2018",0.032
"Aug 14, 2018",0.056
"Aug 14, 2018",0.025
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0.001
"Aug 14, 2018",0.004
"Aug 14, 2018",0.007
"Aug 14, 2018",0.011
"Aug 14, 2018",0.015
"Aug 14, 2018",0.024
"Aug 14, 2018",0.024
"Aug 14, 2018",0.017
"Aug 14, 2018",0.009
"Aug 14, 2018",0.006
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 14, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0.001
"Aug 15, 2018",0
"Aug 15, 2018",0.001
"Aug 15, 2018",0.001
"Aug 15, 2018",0.086
"Aug 15, 2018",0.108
"Aug 15, 2018",0.183
"Aug 15, 2018",0.119
"Aug 15, 2018",0.064
"Aug 15, 2018",0.001
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0
"Aug 15, 2018",0.003
"Aug 15, 2018",0.145
"Aug 15, 2018",0.016
"Aug 15, 2018",0.062
"Aug 15, 2018",0.057
"Aug 15, 2018",0.087
"Aug 15, 2018",0.075
"Aug 15, 2018",0.072
"Aug 15, 2018",0.041
"Aug 15, 2018",0.027
"Aug 15, 2018",0.012
"Aug 15, 2018",0.005
"Aug 15, 2018",0
"Aug 15, 2018",0.118
"Aug 16, 2018",0.131
"Aug 16, 2018",0.191
"Aug 16, 2018",0.341
"Aug 16, 2018",0.405
"Aug 16, 2018",0.585
"Aug 16, 2018",0.595
"Aug 16, 2018",0.948
"Aug 16, 2018",1.657
"Aug 16, 2018",1.934
"Aug 16, 2018",2.142
"Aug 16, 2018",2.339
"Aug 16, 2018",2.572
"Aug 16, 2018",2.215
"Aug 16, 2018",3.158
"Aug 16, 2018",4.196
"Aug 16, 2018",5.733
"Aug 16, 2018",6.082
"Aug 16, 2018",4.174
"Aug 16, 2018",3.365
"Aug 16, 2018",2.462
"Aug 16, 2018",2.718
"Aug 16, 2018",3.287
"Aug 16, 2018",3.109
"Aug 16, 2018",3.357
"Aug 16, 2018",5.124
"Aug 16, 2018",5.609
"Aug 16, 2018",7.269
"Aug 16, 2018",6.186
"Aug 16, 2018",5.888
"Aug 16, 2018",4.869
"Aug 16, 2018",6.662
"Aug 16, 2018",7.154
"Aug 16, 2018",8.84
"Aug 16, 2018",8.831
"Aug 16, 2018",8.434
"Aug 16, 2018",8.462
"Aug 16, 2018",9.09
"Aug 16, 2018",8.751
"Aug 16, 2018",3.28
"Aug 16, 2018",3.755
"Aug 16, 2018",5.612
"Aug 16, 2018",5.595
"Aug 16, 2018",5.098
"Aug 16, 2018",3.417
"Aug 16, 2018",4.208
"Aug 16, 2018",3.644
"Aug 16, 2018",3.193
"Aug 16, 2018",1.887
"Aug 17, 2018",1.474
"Aug 17, 2018",1.776
"Aug 17, 2018",1.498
"Aug 17, 2018",1.079
"Aug 17, 2018",0.943
"Aug 17, 2018",0.56
"Aug 17, 2018",0.048
"Aug 17, 2018",0.027
"Aug 17, 2018",0.021
"Aug 17, 2018",0.001
"Aug 17, 2018",1.282
"Aug 17, 2018",2.5
"Aug 17, 2018",2.495
"Aug 17, 2018",1.841
"Aug 17, 2018",2.488
"Aug 17, 2018",2.484
"Aug 17, 2018",1.837
"Aug 17, 2018",0.953
"Aug 17, 2018",0.873
"Aug 17, 2018",0.279
"Aug 17, 2018",0.16
"Aug 17, 2018",0.127
"Aug 17, 2018",0.034
"Aug 17, 2018",0.037
"Aug 17, 2018",0.03
"Aug 17, 2018",0.042
"Aug 17, 2018",0.045
"Aug 17, 2018",0.024
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 17, 2018",0
"Aug 18, 2018",0.002
"Aug 18, 2018",0.004
"Aug 18, 2018",0.007
"Aug 18, 2018",0.011
"Aug 18, 2018",0.018
"Aug 18, 2018",0.018
"Aug 18, 2018",0.01
"Aug 18, 2018",0.008
"Aug 18, 2018",0
"Aug 18, 2018",0.004
"Aug 18, 2018",0.009
"Aug 18, 2018",0.426
"Aug 18, 2018",0.364
"Aug 18, 2018",0.228
"Aug 18, 2018",0.27
"Aug 18, 2018",0.21
"Aug 18, 2018",0.064
"Aug 18, 2018",0
"Aug 18, 2018",0.12
"Aug 18, 2018",0.07
"Aug 18, 2018",0.057
"Aug 18, 2018",0.018
"Aug 18, 2018",0.383
"Aug 18, 2018",0.203
"Aug 18, 2018",0.154
"Aug 18, 2018",0.012
"Aug 18, 2018",0
"Aug 18, 2018",0.052
"Aug 18, 2018",0.059
"Aug 18, 2018",0.11
"Aug 18, 2018",0.146
"Aug 18, 2018",0.079
"Aug 18, 2018",0.004
"Aug 18, 2018",0.004
"Aug 18, 2018",0.003
"Aug 18, 2018",0.003
"Aug 18, 2018",0.005
"Aug 18, 2018",0.009
"Aug 18, 2018",0.014
"Aug 18, 2018",0.019
"Aug 18, 2018",0.031
"Aug 18, 2018",0.031
"Aug 18, 2018",0
"Aug 18, 2018",0
"Aug 18, 2018",0
"Aug 18, 2018",0
"Aug 18, 2018",0
"Aug 18, 2018",0
"Aug 19, 2018",0
"Aug 19, 2018",0
"Aug 19, 2018",0
"Aug 19, 2018",0
"Aug 19, 2018",0.01
"Aug 19, 2018",0.02
"Aug 19, 2018",0.022
"Aug 19, 2018",0.017
"Aug 19, 2018",0.025
"Aug 19, 2018",0.027
"Aug 19, 2018",0.099
"Aug 19, 2018",0.167
"Aug 19, 2018",0.112
"Aug 19, 2018",0.097
"Aug 19, 2018",0.045
"Aug 19, 2018",0.022
"Aug 19, 2018",0
"Aug 19, 2018",1.149
"Aug 19, 2018",2.243
"Aug 19, 2018",1.17
"Aug 19, 2018",0.877
"Aug 19, 2018",0.04
"Aug 19, 2018",2.843
"Aug 19, 2018",0
"Aug 19, 2018",0.007
"Aug 19, 2018",0.013
"Aug 19, 2018",0.058
"Aug 19, 2018",0.099
"Aug 19, 2018",0.077
"Aug 19, 2018",0.041
"Aug 19, 2018",0.036
"Aug 19, 2018",0.01
"Aug 19, 2018",0.005
"Aug 19, 2018",0
"Aug 19, 2018",0.001
"Aug 19, 2018",0.001
"Aug 19, 2018",0.002
"Aug 19, 2018",0.007
"Aug 19, 2018",0.013
"Aug 19, 2018",0.02
"Aug 19, 2018",0.035
"Aug 19, 2018",0.036
"Aug 19, 2018",0.034
"Aug 19, 2018",0.034
"Aug 19, 2018",0.026
"Aug 19, 2018",0.035
"Aug 19, 2018",0.036
"Aug 19, 2018",0.222
"Aug 20, 2018",0.256
"Aug 20, 2018",0.473
"Aug 20, 2018",0.622
"Aug 20, 2018",0.945
"Aug 20, 2018",0.837
"Aug 20, 2018",0.465
"Aug 20, 2018",0.27
"Aug 20, 2018",0.261
"Aug 20, 2018",0.12
"Aug 20, 2018",0.189
"Aug 20, 2018",0.255
"Aug 20, 2018",2.543
"Aug 20, 2018",3.168
"Aug 20, 2018",6.036
"Aug 20, 2018",8.253
"Aug 20, 2018",0.71
"Aug 20, 2018",1.191
"Aug 20, 2018",3.916
"Aug 20, 2018",6.956
"Aug 20, 2018",4.681
"Aug 20, 2018",4.061
"Aug 20, 2018",2.28
"Aug 20, 2018",0.294
"Aug 20, 2018",0.935
"Aug 20, 2018",1.11
"Aug 20, 2018",1.612
"Aug 20, 2018",1.991
"Aug 20, 2018",2.344
"Aug 20, 2018",1.466
"Aug 20, 2018",1.182
"Aug 20, 2018",0.381
"Aug 20, 2018",0.486
"Aug 20, 2018",0.52
"Aug 20, 2018",0.635
"Aug 20, 2018",0.723
"Aug 20, 2018",0.569
"Aug 20, 2018",0.801
"Aug 20, 2018",1.263
"Aug 20, 2018",1.681
"Aug 20, 2018",2.798
"Aug 20, 2018",2.88
"Aug 20, 2018",2.904
"Aug 20, 2018",1.98
"Aug 20, 2018",2.086
"Aug 20, 2018",2.588
"Aug 20, 2018",3.109
"Aug 20, 2018",3.125
"Aug 20, 2018",3.245
"Aug 21, 2018",3.537
"Aug 21, 2018",3.616
"Aug 21, 2018",3.845
"Aug 21, 2018",4.091
"Aug 21, 2018",4.32
"Aug 21, 2018",4.208
"Aug 21, 2018",4.714
"Aug 21, 2018",3.988
"Aug 21, 2018",3.154
"Aug 21, 2018",1.221
"Aug 21, 2018",0.108
"Aug 21, 2018",0.409
"Aug 21, 2018",1.63
"Aug 21, 2018",0.868
"Aug 21, 2018",1.159
"Aug 21, 2018",4.482
"Aug 21, 2018",7.644
"Aug 21, 2018",4.306
"Aug 21, 2018",4.523
"Aug 21, 2018",4.593
"Aug 21, 2018",4.791
"Aug 21, 2018",0.423
"Aug 21, 2018",6.094
"Aug 21, 2018",4.887
"Aug 21, 2018",3.929
"Aug 21, 2018",3.587
"Aug 21, 2018",3.269
"Aug 21, 2018",2.615
