system:time_start,precipitationCal
"Jul 3, 2019",0.077
"Jul 3, 2019",0.225
"Jul 3, 2019",0.22
"Jul 3, 2019",0.395
"Jul 3, 2019",0.519
"Jul 3, 2019",0.423
"Jul 3, 2019",0.204
"Jul 3, 2019",0.129
"Jul 3, 2019",0.078
"Jul 3, 2019",0.01
"Jul 3, 2019",0.007
"Jul 3, 2019",0.004
"Jul 3, 2019",0.002
"Jul 3, 2019",0.002
"Jul 3, 2019",0
"Jul 3, 2019",0.004
"Jul 4, 2019",0.006
"Jul 4, 2019",0.009
"Jul 4, 2019",0.009
"Jul 4, 2019",0.01
"Jul 4, 2019",0.01
"Jul 4, 2019",0.008
"Jul 4, 2019",0.004
"Jul 4, 2019",0.002
"Jul 4, 2019",0.002
"Jul 4, 2019",0
"Jul 4, 2019",0.008
"Jul 4, 2019",0.011
"Jul 4, 2019",0.025
"Jul 4, 2019",0.048
"Jul 4, 2019",0.072
"Jul 4, 2019",0.131
"Jul 4, 2019",0.133
"Jul 4, 2019",0.106
"Jul 4, 2019",0.199
"Jul 4, 2019",0.223
"Jul 4, 2019",0.308
"Jul 4, 2019",0.409
"Jul 4, 2019",0.447
"Jul 4, 2019",0.54
"Jul 4, 2019",0.457
"Jul 4, 2019",0.284
"Jul 4, 2019",0.35
"Jul 4, 2019",0.271
"Jul 4, 2019",0.19
"Jul 4, 2019",0.089
"Jul 4, 2019",0.079
"Jul 4, 2019",0.004
"Jul 4, 2019",0.005
"Jul 4, 2019",0.006
"Jul 4, 2019",0.006
"Jul 4, 2019",0.003
"Jul 4, 2019",0.002
"Jul 4, 2019",0.006
"Jul 4, 2019",0.005
"Jul 4, 2019",0.002
"Jul 4, 2019",0.001
"Jul 4, 2019",0
"Jul 4, 2019",0
"Jul 4, 2019",0
"Jul 4, 2019",0
"Jul 4, 2019",0
"Jul 4, 2019",0.004
"Jul 4, 2019",0.006
"Jul 5, 2019",0.009
"Jul 5, 2019",0
"Jul 5, 2019",0
"Jul 5, 2019",0
"Jul 5, 2019",0
"Jul 5, 2019",0
"Jul 5, 2019",0
"Jul 5, 2019",0
"Jul 5, 2019",0
"Jul 5, 2019",0.228
"Jul 5, 2019",0.222
"Jul 5, 2019",0.117
"Jul 5, 2019",0.08
"Jul 5, 2019",0.038
"Jul 5, 2019",0.019
"Jul 5, 2019",0.007
"Jul 5, 2019",0
"Jul 5, 2019",0.014
"Jul 5, 2019",0.357
"Jul 5, 2019",1.628
"Jul 5, 2019",3.383
"Jul 5, 2019",3.922
"Jul 5, 2019",0.234
"Jul 5, 2019",0.237
"Jul 5, 2019",0.501
"Jul 5, 2019",0.601
"Jul 5, 2019",0.844
"Jul 5, 2019",0.84
"Jul 5, 2019",0.471
"Jul 5, 2019",0.412
"Jul 5, 2019",0.389
"Jul 5, 2019",0.447
"Jul 5, 2019",0.696
"Jul 5, 2019",0.691
"Jul 5, 2019",0.702
"Jul 5, 2019",0.406
"Jul 5, 2019",0.499
"Jul 5, 2019",0.527
"Jul 5, 2019",2.9
"Jul 5, 2019",0.82
"Jul 5, 2019",1.383
"Jul 5, 2019",1.383
"Jul 5, 2019",1.559
"Jul 5, 2019",1.289
"Jul 5, 2019",1.158
"Jul 5, 2019",0.885
"Jul 5, 2019",0.813
"Jul 5, 2019",0.786
"Jul 6, 2019",0.719
"Jul 6, 2019",0.917
"Jul 6, 2019",0.991
"Jul 6, 2019",1.173
"Jul 6, 2019",1.23
"Jul 6, 2019",0.959
"Jul 6, 2019",1.308
"Jul 6, 2019",1.361
"Jul 6, 2019",0.895
"Jul 6, 2019",0.791
"Jul 6, 2019",0.403
"Jul 6, 2019",0.46
"Jul 6, 2019",0.353
"Jul 6, 2019",0.418
"Jul 6, 2019",0.663
"Jul 6, 2019",0.712
"Jul 6, 2019",0.75
"Jul 6, 2019",0.753
"Jul 6, 2019",0.458
"Jul 6, 2019",0.461
"Jul 6, 2019",0.506
"Jul 6, 2019",0.788
"Jul 6, 2019",0.793
"Jul 6, 2019",1.353
"Jul 6, 2019",1.214
"Jul 6, 2019",1.999
"Jul 6, 2019",2.469
"Jul 6, 2019",2.371
"Jul 6, 2019",1.272
"Jul 6, 2019",0.996
"Jul 6, 2019",0.763
"Jul 6, 2019",1.162
"Jul 6, 2019",1.024
"Jul 6, 2019",1.125
"Jul 6, 2019",1.333
"Jul 6, 2019",1.124
"Jul 6, 2019",0.664
"Jul 6, 2019",0.575
"Jul 6, 2019",0.493
"Jul 6, 2019",0.729
"Jul 6, 2019",0.702
"Jul 6, 2019",0.684
"Jul 6, 2019",0.361
"Jul 6, 2019",0.317
"Jul 6, 2019",0.124
"Jul 6, 2019",0.067
"Jul 6, 2019",0.038
"Jul 6, 2019",0.016
"Jul 7, 2019",0.081
"Jul 7, 2019",0.21
"Jul 7, 2019",0.258
"Jul 7, 2019",0.376
"Jul 7, 2019",0.354
"Jul 7, 2019",0.178
"Jul 7, 2019",0.117
"Jul 7, 2019",0.058
"Jul 7, 2019",0.059
"Jul 7, 2019",0.021
"Jul 7, 2019",0.02
"Jul 7, 2019",0.011
"Jul 7, 2019",0.007
"Jul 7, 2019",0.003
"Jul 7, 2019",0.001
"Jul 7, 2019",0
"Jul 7, 2019",0
"Jul 7, 2019",0.005
"Jul 7, 2019",0.005
"Jul 7, 2019",0.005
"Jul 7, 2019",0.005
"Jul 7, 2019",0.001
"Jul 7, 2019",0.004
"Jul 7, 2019",0.001
"Jul 7, 2019",0.55
"Jul 7, 2019",0.001
"Jul 7, 2019",0.001
"Jul 7, 2019",0.006
"Jul 7, 2019",0.57
"Jul 7, 2019",0.266
"Jul 7, 2019",0.023
"Jul 7, 2019",0.027
"Jul 7, 2019",0.044
"Jul 7, 2019",0.046
"Jul 7, 2019",0.042
"Jul 7, 2019",0.091
"Jul 7, 2019",0.158
"Jul 7, 2019",0.279
"Jul 7, 2019",0.231
"Jul 7, 2019",0.21
"Jul 7, 2019",0.345
"Jul 7, 2019",0.345
"Jul 7, 2019",0.811
"Jul 7, 2019",0.683
"Jul 7, 2019",0.336
"Jul 7, 2019",0.204
"Jul 7, 2019",0.164
"Jul 7, 2019",0.041
"Jul 8, 2019",0.08
"Jul 8, 2019",0.073
"Jul 8, 2019",0.124
"Jul 8, 2019",0.157
"Jul 8, 2019",1.022
"Jul 8, 2019",1.181
"Jul 8, 2019",2.134
"Jul 8, 2019",2.959
"Jul 8, 2019",1.54
"Jul 8, 2019",1.964
"Jul 8, 2019",2.353
"Jul 8, 2019",1.713
"Jul 8, 2019",2.234
"Jul 8, 2019",3.37
"Jul 8, 2019",4.851
"Jul 8, 2019",7.83
"Jul 8, 2019",7.897
"Jul 8, 2019",7.63
"Jul 8, 2019",4.975
"Jul 8, 2019",5.07
"Jul 8, 2019",4.957
"Jul 8, 2019",5.625
"Jul 8, 2019",5.327
"Jul 8, 2019",5.114
"Jul 8, 2019",2.971
"Jul 8, 2019",2.205
"Jul 8, 2019",1.426
"Jul 8, 2019",0.926
"Jul 8, 2019",0.364
"Jul 8, 2019",0.23
"Jul 8, 2019",0.116
"Jul 8, 2019",0.086
"Jul 8, 2019",0.104
"Jul 8, 2019",0.108
"Jul 8, 2019",0.124
"Jul 8, 2019",0.121
"Jul 8, 2019",0.064
"Jul 8, 2019",0.044
"Jul 8, 2019",0.021
"Jul 8, 2019",0.01
"Jul 8, 2019",0.004
"Jul 8, 2019",0
"Jul 8, 2019",0.008
"Jul 8, 2019",0.009
"Jul 8, 2019",0.02
"Jul 8, 2019",0.032
"Jul 8, 2019",0
"Jul 8, 2019",0
"Jul 9, 2019",0
"Jul 9, 2019",0
"Jul 9, 2019",0.001
"Jul 9, 2019",0.001
"Jul 9, 2019",0.003
"Jul 9, 2019",0.005
"Jul 9, 2019",0.007
"Jul 9, 2019",0.011
"Jul 9, 2019",0.011
"Jul 9, 2019",0.011
"Jul 9, 2019",0.006
"Jul 9, 2019",0.004
"Jul 9, 2019",0.003
"Jul 9, 2019",0.001
"Jul 9, 2019",0
"Jul 9, 2019",0
"Jul 9, 2019",0
"Jul 9, 2019",0
"Jul 9, 2019",0.002
"Jul 9, 2019",0.004
"Jul 9, 2019",0.011
"Jul 9, 2019",0.022
"Jul 9, 2019",0.339
"Jul 9, 2019",0.271
"Jul 9, 2019",0.1
"Jul 9, 2019",0.101
"Jul 9, 2019",0.1
"Jul 9, 2019",0.202
"Jul 9, 2019",0.056
"Jul 9, 2019",0.057
"Jul 9, 2019",0.087
"Jul 9, 2019",0.086
"Jul 9, 2019",0.05
"Jul 9, 2019",0.02
"Jul 9, 2019",0.02
"Jul 9, 2019",0.011
"Jul 9, 2019",0.008
"Jul 9, 2019",0.006
"Jul 9, 2019",0.004
"Jul 9, 2019",0.004
"Jul 9, 2019",0.008
"Jul 9, 2019",0.008
"Jul 9, 2019",0
"Jul 9, 2019",0.002
"Jul 9, 2019",0.002
"Jul 9, 2019",0.003
"Jul 9, 2019",0.007
"Jul 9, 2019",0.008
"Jul 10, 2019",0.035
"Jul 10, 2019",0.045
"Jul 10, 2019",0.069
"Jul 10, 2019",0.065
"Jul 10, 2019",0.033
"Jul 10, 2019",0.021
"Jul 10, 2019",0.01
"Jul 10, 2019",0.009
"Jul 10, 2019",0.002
"Jul 10, 2019",0.008
"Jul 10, 2019",0.01
"Jul 10, 2019",0.028
"Jul 10, 2019",0.086
"Jul 10, 2019",0.171
"Jul 10, 2019",0.249
"Jul 10, 2019",0.424
"Jul 10, 2019",0.428
"Jul 10, 2019",0.774
"Jul 10, 2019",0.728
"Jul 10, 2019",1.048
"Jul 10, 2019",1.86
"Jul 10, 2019",2.144
"Jul 10, 2019",3.434
"Jul 10, 2019",3.919
"Jul 10, 2019",5.106
"Jul 10, 2019",4.808
"Jul 10, 2019",3.285
"Jul 10, 2019",4.424
"Jul 10, 2019",4.139
"Jul 10, 2019",3.853
"Jul 10, 2019",2.373
"Jul 10, 2019",2.062
"Jul 10, 2019",2.687
"Jul 10, 2019",2.41
"Jul 10, 2019",2.412
"Jul 10, 2019",1.372
"Jul 10, 2019",1.08
"Jul 10, 2019",1.024
"Jul 10, 2019",3.125
"Jul 10, 2019",1.886
"Jul 10, 2019",2.557
"Jul 10, 2019",2.557
"Jul 10, 2019",2.161
"Jul 10, 2019",1.26
"Jul 10, 2019",0.839
"Jul 10, 2019",0.9
"Jul 10, 2019",0.569
"Jul 10, 2019",0.539
"Jul 11, 2019",0.527
"Jul 11, 2019",0.499
"Jul 11, 2019",0.384
"Jul 11, 2019",0.214
"Jul 11, 2019",0.235
"Jul 11, 2019",0.124
"Jul 11, 2019",0.174
"Jul 11, 2019",0.179
"Jul 11, 2019",0.203
"Jul 11, 2019",0.244
"Jul 11, 2019",0.261
"Jul 11, 2019",0.237
"Jul 11, 2019",0.18
"Jul 11, 2019",0.159
"Jul 11, 2019",0.151
"Jul 11, 2019",0.128
"Jul 11, 2019",0.733
"Jul 11, 2019",0.681
"Jul 11, 2019",0.41
"Jul 11, 2019",0.369
"Jul 11, 2019",0.494
"Jul 11, 2019",0.446
"Jul 11, 2019",0.438
"Jul 11, 2019",0.435
"Jul 11, 2019",0.428
"Jul 11, 2019",0.63
"Jul 11, 2019",0.706
"Jul 11, 2019",0.893
"Jul 11, 2019",0.741
"Jul 11, 2019",0.372
"Jul 11, 2019",0.236
"Jul 11, 2019",0.194
"Jul 11, 2019",0.053
"Jul 11, 2019",0.053
"Jul 11, 2019",0.032
"Jul 11, 2019",0.06
"Jul 11, 2019",0.343
"Jul 11, 2019",0.018
"Jul 11, 2019",0.976
"Jul 11, 2019",0.025
"Jul 11, 2019",0.043
"Jul 11, 2019",0.043
"Jul 11, 2019",0.045
"Jul 11, 2019",0.032
"Jul 11, 2019",0.034
"Jul 11, 2019",0.053
"Jul 11, 2019",0.055
"Jul 11, 2019",0.052
"Jul 12, 2019",0.051
"Jul 12, 2019",0.049
"Jul 12, 2019",0.08
"Jul 12, 2019",0.092
"Jul 12, 2019",0.121
"Jul 12, 2019",0.101
"Jul 12, 2019",0.049
"Jul 12, 2019",0.028
"Jul 12, 2019",0.019
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0.001
"Jul 12, 2019",0.001
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0.009
"Jul 12, 2019",0.012
"Jul 12, 2019",0.02
"Jul 12, 2019",0.014
"Jul 12, 2019",0.007
"Jul 12, 2019",0.007
"Jul 12, 2019",0.001
"Jul 12, 2019",0.001
"Jul 12, 2019",0.001
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0
"Jul 12, 2019",0.001
"Jul 12, 2019",0.001
"Jul 12, 2019",0.001
"Jul 12, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0.013
"Jul 13, 2019",0.007
"Jul 13, 2019",0.005
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0.001
"Jul 13, 2019",0.002
"Jul 13, 2019",0.004
"Jul 13, 2019",0.007
"Jul 13, 2019",0.011
"Jul 13, 2019",0.042
"Jul 13, 2019",0.014
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0.001
"Jul 13, 2019",0.001
"Jul 13, 2019",0
"Jul 13, 2019",0.038
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0.1
"Jul 13, 2019",0.145
"Jul 13, 2019",0.005
"Jul 13, 2019",0.108
"Jul 13, 2019",0.082
"Jul 13, 2019",0.016
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0.152
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 13, 2019",0
"Jul 14, 2019",0.001
"Jul 14, 2019",0.002
"Jul 14, 2019",0.002
"Jul 14, 2019",0.004
"Jul 14, 2019",0.003
"Jul 14, 2019",0.004
"Jul 14, 2019",0.001
"Jul 14, 2019",0.001
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0.397
"Jul 14, 2019",0.004
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0.003
"Jul 14, 2019",0.005
"Jul 14, 2019",0.019
"Jul 14, 2019",0.033
"Jul 14, 2019",0.059
"Jul 14, 2019",0.063
"Jul 14, 2019",0.235
"Jul 14, 2019",0.278
"Jul 14, 2019",0.433
"Jul 14, 2019",0.255
"Jul 14, 2019",0.188
"Jul 14, 2019",0.024
"Jul 14, 2019",0.013
"Jul 14, 2019",0.001
"Jul 14, 2019",0.001
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0
"Jul 14, 2019",0.014
"Jul 14, 2019",0.027
"Jul 14, 2019",0.041
"Jul 14, 2019",0.036
"Jul 14, 2019",0.102
"Jul 14, 2019",0.143
"Jul 14, 2019",0.143
"Jul 15, 2019",0.158
"Jul 15, 2019",0.09
"Jul 15, 2019",0.065
"Jul 15, 2019",0.002
"Jul 15, 2019",0.002
"Jul 15, 2019",0.001
"Jul 15, 2019",0.001
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0.013
"Jul 15, 2019",0.016
"Jul 15, 2019",0.034
"Jul 15, 2019",0.054
"Jul 15, 2019",0.101
"Jul 15, 2019",0.108
"Jul 15, 2019",0.106
"Jul 15, 2019",0.057
"Jul 15, 2019",0.044
"Jul 15, 2019",0.028
"Jul 15, 2019",0.024
"Jul 15, 2019",0.013
"Jul 15, 2019",0.008
"Jul 15, 2019",0.004
"Jul 15, 2019",0.003
"Jul 15, 2019",0.002
"Jul 15, 2019",0.001
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0.001
"Jul 15, 2019",0.001
"Jul 15, 2019",0.001
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 15, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0.001
"Jul 16, 2019",0.002
"Jul 16, 2019",0.005
"Jul 16, 2019",0.008
"Jul 16, 2019",0.014
"Jul 16, 2019",0.014
"Jul 16, 2019",0.383
"Jul 16, 2019",0.383
"Jul 16, 2019",0.211
"Jul 16, 2019",0.168
"Jul 16, 2019",0.114
"Jul 16, 2019",0.103
"Jul 16, 2019",0.095
"Jul 16, 2019",0.149
"Jul 16, 2019",0.207
"Jul 16, 2019",0.294
"Jul 16, 2019",0.354
"Jul 16, 2019",0.605
"Jul 16, 2019",0.603
"Jul 16, 2019",0.327
"Jul 16, 2019",0.234
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0.001
"Jul 16, 2019",0.001
"Jul 16, 2019",0.002
"Jul 16, 2019",0.003
"Jul 16, 2019",0.003
"Jul 16, 2019",0.003
"Jul 16, 2019",0.001
"Jul 16, 2019",0.001
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 16, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0.001
"Jul 17, 2019",0.002
"Jul 17, 2019",0.005
"Jul 17, 2019",0.015
"Jul 17, 2019",0.03
"Jul 17, 2019",0.043
"Jul 17, 2019",0.287
"Jul 17, 2019",0.464
"Jul 17, 2019",0.456
"Jul 17, 2019",0.253
"Jul 17, 2019",0.18
"Jul 17, 2019",0.118
"Jul 17, 2019",0.073
"Jul 17, 2019",0.068
"Jul 17, 2019",0.111
"Jul 17, 2019",0.111
"Jul 17, 2019",0.104
"Jul 17, 2019",0.052
"Jul 17, 2019",0.036
"Jul 17, 2019",0.017
"Jul 17, 2019",0.008
"Jul 17, 2019",0.003
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 17, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0.003
"Jul 18, 2019",0.003
"Jul 18, 2019",0.002
"Jul 18, 2019",0.002
"Jul 18, 2019",0.003
"Jul 18, 2019",0.003
"Jul 18, 2019",0.006
"Jul 18, 2019",0.006
"Jul 18, 2019",0.003
"Jul 18, 2019",0.002
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 18, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0
"Jul 19, 2019",0.009
"Jul 19, 2019",0.011
"Jul 19, 2019",0.023
"Jul 19, 2019",0.037
"Jul 19, 2019",0.07
"Jul 19, 2019",0.074
"Jul 19, 2019",0.845
"Jul 19, 2019",1.134
"Jul 19, 2019",1.844
"Jul 19, 2019",1.592
"Jul 19, 2019",1.488
"Jul 19, 2019",1.283
"Jul 19, 2019",1.915
"Jul 19, 2019",3.008
"Jul 19, 2019",2.712
"Jul 19, 2019",3.248
"Jul 19, 2019",3.242
"Jul 19, 2019",3.191
"Jul 19, 2019",3.098
"Jul 19, 2019",1.687
"Jul 19, 2019",1.076
"Jul 19, 2019",0.547
"Jul 19, 2019",0.167
"Jul 19, 2019",0.089
"Jul 19, 2019",0.017
"Jul 19, 2019",0.057
"Jul 19, 2019",0.033
"Jul 19, 2019",0.022
"Jul 19, 2019",0.013
"Jul 19, 2019",0.006
"Jul 19, 2019",0
"Jul 19, 2019",0.011
"Jul 20, 2019",0.013
"Jul 20, 2019",0.022
"Jul 20, 2019",0.013
"Jul 20, 2019",0.01
"Jul 20, 2019",0.002
"Jul 20, 2019",0.001
"Jul 20, 2019",0.001
"Jul 20, 2019",0
"Jul 20, 2019",0
"Jul 20, 2019",0
"Jul 20, 2019",0
"Jul 20, 2019",0.086
"Jul 20, 2019",0.107
"Jul 20, 2019",0.234
"Jul 20, 2019",0.506
"Jul 20, 2019",0.697
"Jul 20, 2019",0.741
"Jul 20, 2019",0.601
"Jul 20, 2019",1.264
"Jul 20, 2019",1.431
"Jul 20, 2019",2.027
"Jul 20, 2019",1.475
"Jul 20, 2019",1.267
"Jul 20, 2019",0.758
"Jul 20, 2019",0.405
"Jul 20, 2019",1.394
"Jul 20, 2019",2.264
"Jul 20, 2019",2.531
"Jul 20, 2019",4.353
"Jul 20, 2019",4.988
"Jul 20, 2019",8.157
"Jul 20, 2019",6.106
"Jul 20, 2019",6.562
"Jul 20, 2019",6.533
"Jul 20, 2019",3.585
"Jul 20, 2019",2.804
"Jul 20, 2019",2.262
"Jul 20, 2019",0.497
"Jul 20, 2019",0.301
"Jul 20, 2019",0.491
"Jul 20, 2019",0.018
"Jul 20, 2019",0.018
"Jul 20, 2019",0
"Jul 20, 2019",0
"Jul 20, 2019",0
"Jul 20, 2019",0
"Jul 20, 2019",0
"Jul 20, 2019",0.002
"Jul 21, 2019",0
"Jul 21, 2019",0.003
